review_id;purchase_date;item_id;item_name;category;sub_category;total_price;promo_code;sales_after_promo
1269;23/08/2022;438;CANDESARTAN OGB DEXA MEDICA 16 MG BOX 30 TABLET;Medicine;Obat Alergi;66686;;
1270;31/08/2022;215;Baju rompi lapangan/Outdoor Multifungsi - biru navy, M;Fashion Pria;Vest Pria;151998;GRATIS_ONGKIR;146998
1271;07/08/2022;431;NaCl 500 ml ( Sodium Chloride Solution for infusion 0.9% ) [BOTOL];Medicine;Obat Lainnya;9200;GRATIS_ONGKIR;4200
1272;09/08/2022;210;Jaket Puffer X Urband Dreamer Cyborg - Marun, M;Fashion Pria;Jaket Pria;250200;GRATIS_ONGKIR;245200
1273;18/08/2022;301;MAKE OVER Silky Smooth Translucent Powder 35 g - Bedak Tabur - 06 Buttermilk;Make-up;Bedak Wajah;108750;GRATIS_ONGKIR;103750
1274;20/08/2022;76;Deli Paper Shredder Penghancur Kertas Manual A4 Uk 4 Liter 9935;Electronics;Mesin Penghancur Kertas;462000;GRATIS_ONGKIR;457000
1275;30/08/2022;445;VALENOR 2 TAB 1X2`S;Medicine;Obat Lainnya;38850;;
1276;13/08/2022;28;GEA HALLEY W Dispenser Galon Bawah - Hitam;Kitchen Equipment;Dispenser Air;4977000;GRATIS_ONGKIR;4972000
1277;20/08/2022;345;Mireya The Art Flawless Setting Spray;Make-up;Setting Spray;137700;GRATIS_ONGKIR;132700
1278;03/08/2022;135;Cash Drawer Laci Kasir EPPOS 37x33CM RJ11 4K3C;Electronics;Mesin Kasir;520000;;
1279;16/08/2022;383;VENTOLIN NEBULES 2.5MG ISI 5 AMPUL;Medicine;Obat Lainnya;50000;GRATIS_ONGKIR;45000
1280;10/08/2022;9;Starcam Regulator Gas LPG Meter SC-23M Tekanan Rendah;Kitchen Equipment;Regulator & Penghemat Gas;311700;;
1281;13/08/2022;256;F BRAND FASHION JAKET WINTER TEBAL WANITA MUSIM DINGIN/JAKET KOREA - moca, M;Fashion Wanita;Coat Wanita;712500;GRATIS_ONGKIR;707500
1282;23/08/2022;300;5568 - Setelan Blazer X Long Pants - Hitam;Fashion Wanita;Blazer Wanita;390000;;
1283;21/08/2022;330;BLP - Face Concealer - 5g - Corrector - Honey;Make-up;Concealer & Color Corrector;278000;GRATIS_ONGKIR;273000
1609;11/08/2022;123;Laminating Film Ukuran F4 Hombo;Electronics;Mesin Laminating;239850;;
1284;27/08/2022;8;Starco Pompa Air Galon Elektrik Dispenser Rechargeable USB J3 - Stand Hitam;Kitchen Equipment;Pompa Galon;177000;;
1285;02/08/2022;10;DESTEC Regulator Gas Non-Meter Tekanan Rendah COM 201-S;Kitchen Equipment;Regulator & Penghemat Gas;79000;;
1286;12/08/2022;409;SUVESCO 20 MG BOX 20 TABLET;Medicine;Obat Jantung;117003;;
1287;03/08/2022;232;jaket shopeefood - M;Fashion Wanita;Jacket Wanita;130000;GRATIS_ONGKIR;125000
1288;22/08/2022;410;CLOPIDOGREL OGB DEXA MEDICA 75 MG BOX 30 TABLET;Medicine;Obat Alergi;80250;GRATIS_ONGKIR;75250
1289;28/08/2022;357;STUDIO TROPIK BB Size DreamSetter Pollution Protection Make-up Setting;Make-up;Setting Spray;177000;;
1290;20/08/2022;256;F BRAND FASHION JAKET WINTER TEBAL WANITA MUSIM DINGIN/JAKET KOREA - moca, M;Fashion Wanita;Coat Wanita;475000;GRATIS_ONGKIR;470000
1291;19/08/2022;368;MOP - Microblur Translucent Loose Powder;Make-up;Bedak Wajah;159000;GRATIS_ONGKIR;154000
1292;17/08/2022;333;PIXY Make it Glow Skin Primer 101 Beige;Make-up;Face Primer;116000;GRATIS_ONGKIR;111000
1293;30/08/2022;287;Blazer wanita casual slimfit / Blazer wanita selebgram - Cream, XL;Fashion Wanita;Blazer Wanita;555000;GRATIS_ONGKIR;550000
1294;28/08/2022;450;Cream Obat Prosiasis Eksim Siku Kepala Gatal Ampuh;Medicine;Obat Kulit;175000;;
1295;12/08/2022;196;Terbaru, Jaket Parasut Original Waterproof - Trov Maron Grey, L;Fashion Pria;Jaket Pria;338000;GRATIS_ONGKIR;333000
1296;12/08/2022;291;Inner Tanpa Lengan Putih Wanita Dalaman Blazer - Hitam , M - Hitam, M;Fashion Wanita;Blazer Wanita;59900;;
1297;11/08/2022;53;Regulator Winn Gas W-900 M Double Lock (Dengan Meteran);Kitchen Equipment;Regulator & Penghemat Gas;195000;GRATIS_ONGKIR;190000
1298;18/08/2022;332;L'Oreal Paris Infallible 24H Matte Cover Foundation - 147 Neutral Bei;Make-up;Foundation;166500;;
1299;19/08/2022;189;SWEATER POLOS PRIA CREWNECK COWOK OUTWEAR FLECEE TEBAL DISTRO POLOS - BEIGE, L;Fashion Pria;Sweater Pria;60000;;
1300;17/08/2022;363;Inez Refill Precious Powdery Cake /PPC / Two Way Cake  Natural 01;Make-up;Bedak Wajah;97920;GRATIS_ONGKIR;92920
1301;01/08/2022;38;Lavios Pompa Galon Elektrik WD-100 Dispenser Electric Air Minum;Kitchen Equipment;Pompa Galon;26000;AWAL_GAJIAN;11000
1302;03/08/2022;137;Baseus Wireless Orange Dot Pointer Laser Merah Presentasi Kerja Kantor - GREY;Electronics;Laser Pointer;169000;GRATIS_ONGKIR;164000
1303;30/08/2022;302;YOU NoutriWear+ Airy Fit Loose Powder - Classic Ivory;Make-up;Bedak Wajah;131400;;
1304;02/08/2022;231;DUMA - RAMI CARDI GREEN - Size 1;Fashion Wanita;Cardigan Wanita;1300000;GRATIS_ONGKIR;1295000
1305;20/08/2022;50;Timbangan Emas Digital Mini Kapasitas 0.1g/500g 0.01gr/200gram - 0.1g/500g;Kitchen Equipment;Timbangan Dapur;30999;;
1306;28/08/2022;388;BENOSON N KRIM 15 GRAM;Medicine;Obat Kulit;40684;GRATIS_ONGKIR;35684
1307;19/08/2022;160;Kremlin Tracktop Suit Jacket - SPEED UP - L;Fashion Pria;Jaket Pria;199900;;
1308;18/08/2022;113;Mesin Laminating A4 / F4 ( 230 mm ) 822 Fitur Combo Laminating + Paper;Electronics;Mesin Laminating;555000;;
1309;26/08/2022;346;Wardah Everyday Luminous Liquid Foundation 35 ml - Natural;Make-up;Foundation;73950;;
1310;03/08/2022;138;kartu absensi / absen polos;Electronics;Mesin Absensi;17500;GRATIS_ONGKIR;12500
1311;04/08/2022;76;Deli Paper Shredder Penghancur Kertas Manual A4 Uk 4 Liter 9935;Electronics;Mesin Penghancur Kertas;693000;GRATIS_ONGKIR;688000
1312;31/08/2022;188;BAPE NAVY CAMO SHARK FULLZIP HOODIE (100% AUTHENTIC) - S;Fashion Pria;Hoodie  Pria;14997000;GRATIS_ONGKIR;14992000
1313;22/08/2022;317;SOMETHINC Copy Paste Breathable Mesh Cushion SPF 33 PA++ - Serene Refill;Make-up;Cushion;197500;GRATIS_ONGKIR;192500
1314;08/08/2022;152;Sweater Hoodie Jumper Premium-Sablon Custom Satuan Full Warna - Logo dada Kiri, M;Fashion Pria;Hoodie  Pria;222000;GRATIS_ONGKIR;217000
1315;13/08/2022;207;Jaket Rompi Vest Parasut - Rompi Bikers - Rompi Motor - Rompi Tebal - Green Army, L;Fashion Pria;Vest Pria;390000;GRATIS_ONGKIR;385000
1316;12/08/2022;303;MAKE OVER Powerstay Demi-Matte Cover Cushion 15 g - N10 Marble;Make-up;Cushion;168750;GRATIS_ONGKIR;163750
1317;06/08/2022;221;Hoodie Jumper Jaket Sweater Polos Unisex - Abu Muda;Fashion Pria;Hoodie  Pria;168000;;
1318;11/08/2022;361;Wardah Colorfit Cream Blush 3 g - Blush on - 01 Sand Coral;Make-up;Blush On;127980;GRATIS_ONGKIR;122980
1319;26/08/2022;115;Kartu RFID Mifare Classic IC Card 1K 13.56Mhz NFC Card ISO 14443A NXP;Electronics;Kartu RFID;2700;;
1320;15/08/2022;278;Festa Jaune;Fashion Wanita;Vest Wanita;450000;;
1321;16/08/2022;42;Filter air siap minum buat rumah tangga Nazava Murni;Kitchen Equipment;Water Purifier;376000;GRATIS_ONGKIR;371000
1322;27/08/2022;395;REGROU FORTE 30 ML/MINOXIDIL/KEBOTAKAN/PENUMBUH RAMBUT;Medicine;Obat Lainnya;225000;GRATIS_ONGKIR;220000
1323;27/08/2022;41;Timbangan Digital Presisi Kue Dapur Bahan Kitchen Scale Elektrik 10kg - TANPA Baterai;Kitchen Equipment;Timbangan Dapur;46400;GRATIS_ONGKIR;41400
1324;17/08/2022;112;Senter Jarak Jauh Presentasi Rechargeable Green Laser Pointer 303;Electronics;Laser Pointer;168000;GRATIS_ONGKIR;163000
1325;27/08/2022;117;Mouse Wireless Pointer Untuk Presentasi Terlarisss !!!;Electronics;Laser Pointer;95800;;
1326;08/08/2022;259;CARDIGAN WANITA RAJUT OVERSIZE OUTWEAR - CARDIGAN KNIT - MAROON;Fashion Wanita;Cardigan Wanita;124800;;
1327;14/08/2022;401;PARIET 20MG 1 STRIP 14 TABLET/RABEPRAZOL/ MAAG/ ASAM LAMBUNG;Medicine;Obat Alergi;278500;;
1328;30/08/2022;406;BEROTEC MDI 100 MCG INHALER;Medicine;Obat Lainnya;98969;GRATIS_ONGKIR;93969
1329;02/08/2022;309;Luxcrime Glow-Getter Dewy Setting Spray - 150 ml;Make-up;Setting Spray;393360;;
1330;08/08/2022;140;125 kHz Clamshell UID RFID Proximity Card Tag Kartu Tebal Lubang;Electronics;Kartu RFID;1400;GRATIS_ONGKIR;-3600
1331;06/08/2022;205;Hooligans Harrington Jacket Harry 21.1 Black - S;Fashion Pria;Jaket Pria;410000;;
1332;05/08/2022;291;Inner Tanpa Lengan Putih Wanita Dalaman Blazer - Hitam , M - Hitam, M;Fashion Wanita;Blazer Wanita;59900;GRATIS_ONGKIR;54900
1333;10/08/2022;47;Pompa Galon Air Minum Elektrik Led - Dispenser Air Minum;Kitchen Equipment;Pompa Galon;22000;;
1334;26/08/2022;392;NaCl 500 ml ( Sodium Chloride Solution for infusion 0.9% );Medicine;Obat Lainnya;17160;;
1335;05/08/2022;383;VENTOLIN NEBULES 2.5MG ISI 5 AMPUL;Medicine;Obat Lainnya;100000;;
1336;04/08/2022;106;Deli Laminator Machine/Mesin Laminating A3 A4 Panas/Dingin E1437X - A4;Electronics;Mesin Laminating;340000;;
1337;19/08/2022;356;Emina Pore Ranger 20 mL - Primer Translucent Matte Samarkan Pori-Pori;Make-up;Face Primer;102960;;
1338;27/08/2022;341;O.TWO.O Pore Invisible Soft Matte Focus Makeup Base Primer Cream;Make-up;Face Primer;53000;GRATIS_ONGKIR;48000
1339;22/08/2022;20;ErJu Timbangan Dapur Mini Digital Platform Scale 1kg 0.1g;Kitchen Equipment;Timbangan Dapur;165000;;
1340;18/08/2022;363;Inez Refill Precious Powdery Cake /PPC / Two Way Cake  Natural 01;Make-up;Bedak Wajah;48960;GRATIS_ONGKIR;43960
1341;27/08/2022;64;TIMBANGAN DAPUR DIGITAL MAX 10 KG;Kitchen Equipment;Timbangan Dapur;73500;;
1342;12/08/2022;61;Pompa sirup monin 8 ml, syrup pump, pompa syrup, pompa botol sirup - Hitam;Kitchen Equipment;Pompa Galon;29700;;
1343;15/08/2022;350;Studio Tropik: Balance Priming Water - 150 ml;Make-up;Face Primer;168300;GRATIS_ONGKIR;163300
1344;13/08/2022;202;Jaket pria kantor formal casual TRENDY - Abu-abu, S;Fashion Pria;Jaket Pria;130000;GRATIS_ONGKIR;125000
1345;22/08/2022;178;LIVEHAF - Waze Denim Jacket Black - M;Fashion Pria;Hoodie  Pria;689997;GRATIS_ONGKIR;684997
1346;18/08/2022;261;ECINOS: Oversized Blazer Set - Beige, Blazer only;Fashion Wanita;Blazer Wanita;398000;;
1347;31/08/2022;134;Kartu Absen APEL JERUK / Kartu Kertas Absensi / Kartu Absen Amano;Electronics;Mesin Absensi;38000;;
1348;02/08/2022;259;CARDIGAN WANITA RAJUT OVERSIZE OUTWEAR - CARDIGAN KNIT - MAROON;Fashion Wanita;Cardigan Wanita;124800;;
1349;10/08/2022;59;Starco Timbangan Dapur Digital Timbangan Kopi Digital i2000 3000g 3Kg;Kitchen Equipment;Timbangan Dapur;156000;;
1350;11/08/2022;424;AMLODIPINE BESILATE KIMIA FARMA 10 MG BOX 50 TABLET;Medicine;Obat Sakit Kepala & Demam;12125;;
1351;07/08/2022;61;Pompa sirup monin 8 ml, syrup pump, pompa syrup, pompa botol sirup - Hitam;Kitchen Equipment;Pompa Galon;9900;GRATIS_ONGKIR;4900
1352;24/08/2022;9;Starcam Regulator Gas LPG Meter SC-23M Tekanan Rendah;Kitchen Equipment;Regulator & Penghemat Gas;103900;;
1353;03/08/2022;6;MIISOO Pompa Galon elektrik Portable Water Electric Pump - POMPA MIISOO;Kitchen Equipment;Pompa Galon;24900;;
1354;23/08/2022;115;Kartu RFID Mifare Classic IC Card 1K 13.56Mhz NFC Card ISO 14443A NXP;Electronics;Kartu RFID;2700;GRATIS_ONGKIR;-2300
1355;17/08/2022;240;Sweater Candiez Oversize Wanita Sweatshirt Crewneck Switer Terkini - Denim - Mint, L;Fashion Wanita;Sweater Wanita;151500;;
1356;04/08/2022;302;YOU NoutriWear+ Airy Fit Loose Powder - Classic Ivory;Make-up;Bedak Wajah;131400;;
1357;06/08/2022;94;Fingerprint ICON 16 Mesin Absensi Sidik Jari seperti FINGER PRINT A3;Electronics;Mesin Absensi;1245000;;
1358;01/08/2022;155;FOG Essentials 1977 Hoodie Iron - L;Fashion Pria;Hoodie  Pria;1587000;GRATIS_ONGKIR;1582000
1359;06/08/2022;332;L'Oreal Paris Infallible 24H Matte Cover Foundation - 147 Neutral Bei;Make-up;Foundation;166500;;
1360;22/08/2022;327;Bless Acne Face Powder - IVORY;Make-up;Bedak Wajah;77250;;
1361;03/08/2022;385;LOHANKUO / LO HAN KUO INFUSION PEREDA PANAS DALAM TERMURAH TERLARIS;Medicine;Obat Batuk & Pilek;59700;GRATIS_ONGKIR;54700
1362;24/08/2022;129;Kartu RFID 13,56 MHz S50 1K / M1fare compatible;Electronics;Kartu RFID;1670;GRATIS_ONGKIR;-3330
1363;15/08/2022;222;GDFLLW Corduroy Mens Trucker Jackett - Brown, S;Fashion Pria;Jaket Pria;687000;GRATIS_ONGKIR;682000
1364;17/08/2022;364;LT Pro Smooth Corrector Cream Foundation - Yellow Orange;Make-up;Foundation;450000;GRATIS_ONGKIR;445000
1365;22/08/2022;204;Troveast Jaket Parasut Outdoor Waterproof - Trov Maron Grey, L;Fashion Pria;Jaket Pria;338000;;
1366;18/08/2022;69;Timbangan Digital Benz BZ 030 30kg - 40kg / Barang Buah Sayur Laundry;Kitchen Equipment;Timbangan Dapur;899997;GRATIS_ONGKIR;894997
1367;30/08/2022;108;Cetak Kartu Nama 2 Sisi - Art Carton 190g, Tanpa Laminasi;Electronics;Mesin Jilid;47000;;
1368;22/08/2022;294;SWEPO Hoodie Jumper Everyday SWEPO Series Size S - XXXL - SAGE GREEN,XXL;Fashion Wanita;Hoodie Wanita;295500;GRATIS_ONGKIR;290500
1369;02/08/2022;73;T&W Pompa Air Galon Elektrik Dispenser Dengan Tatakan Water Pump - Putih;Kitchen Equipment;Pompa Galon;239700;;
1370;23/08/2022;190;Vest Formal-Waistcoat Rompi Dalaman Jas Pria/Groomsmen Wedding Tuxedo - Hitam Polos, M;Fashion Pria;Vest Pria;78999;GRATIS_ONGKIR;73999
1371;13/08/2022;278;Festa Jaune;Fashion Wanita;Vest Wanita;150000;GRATIS_ONGKIR;145000
1372;02/08/2022;252;Jaket Motor Harian Gunung Casual Pria Musim Hujan Anti Air Tahan Angin - HITAM ABU, M;Fashion Wanita;Hoodie Wanita;300000;GRATIS_ONGKIR;295000
1373;18/08/2022;230;Jas Blazer Wanita Kerja Kantor Formal Kuliah Santai Terbaru Korea - Hitam, M;Fashion Wanita;Blazer Wanita;250000;GRATIS_ONGKIR;245000
1374;04/08/2022;301;MAKE OVER Silky Smooth Translucent Powder 35 g - Bedak Tabur - 06 Buttermilk;Make-up;Bedak Wajah;108750;;
1375;20/08/2022;111;Paket komputer Kasir full set;Electronics;Mesin Kasir;7100000;GRATIS_ONGKIR;7095000
1376;30/08/2022;131;SOFTCASE LAPTOP 14 15.6 INCH SLEEVE SARUNG NOTEBOOK COVER MACBOOK - Maroon;Electronics;LED Proyektor;59900;GRATIS_ONGKIR;54900
1377;04/08/2022;292;THENBLANK | Dapper Blazer | Black - S;Fashion Wanita;Blazer Wanita;498000;;
1378;19/08/2022;364;LT Pro Smooth Corrector Cream Foundation - Yellow Orange;Make-up;Foundation;450000;GRATIS_ONGKIR;445000
1379;06/08/2022;223;Jaket Tactical Pria Jaket Tad Free Logo Indonesia Garuda Anti Angin - Crem, M;Fashion Pria;Jaket Pria;374700;GRATIS_ONGKIR;369700
1380;23/08/2022;43;Maxim Tools Can Opener - Pembuka Kaleng Stainless Steel;Kitchen Equipment;Alat Pembuka Kaleng;111100;GRATIS_ONGKIR;106100
1381;25/08/2022;89;Mesin Label Harga Alat Tembak joyko MX 5500 M / 1 baris /price - GUN XEHO LABEL;Electronics;Mesin Jilid;128040;;
1382;04/08/2022;93;GREEN LASER POINTER / LASER POINTER HIJAU 303;Electronics;Laser Pointer;165000;;
1383;19/08/2022;156;House of Smith Jacket - Ketlar 2 - XL;Fashion Pria;Jaket Pria;185000;;
1384;03/08/2022;197;X Urband Absolute Jaket Varsity Waterproof Baseball Bordir A218 - NAVY, M;Fashion Pria;Jaket Pria;250000;GRATIS_ONGKIR;245000
1385;30/08/2022;394;ZESTMAG Madu Herbal Obat Maag, GERD Asam Lambung, Madu Magh Pencernaan;Medicine;Obat Pencernaan & Penyakit Lainnya;435000;;
1386;15/08/2022;159;rompi outdoor/rompi pria/rompi parasut/best pria/rompi lapangan/rompi - hijau army, S;Fashion Pria;Vest Pria;240000;;
1387;14/08/2022;356;Emina Pore Ranger 20 mL - Primer Translucent Matte Samarkan Pori-Pori;Make-up;Face Primer;51480;GRATIS_ONGKIR;46480
1388;22/08/2022;366;Hanasui Perfect Cheek Blush & Go Powder / hanasui blushon / hanasui bl - Pink;Make-up;Blush On;77370;GRATIS_ONGKIR;72370
1389;03/08/2022;180;NEW! COUGLE / CAGOULE / JAKET PARASUT PRIA WOLV SNOWDOPE HITAM - Hitam, L;Fashion Pria;Jaket Pria;258000;;
1390;06/08/2022;18;MIYAKO Dispenser Panas & Normal WD-185H;Kitchen Equipment;Dispenser Air;375000;GRATIS_ONGKIR;370000
1391;19/08/2022;280;Cute Girl XXL Jaket Zipper Wanita Oversize Jacket Bigsize Korean Style - Mint, XXL;Fashion Wanita;Jacket Wanita;56900;;
1392;04/08/2022;308;Luxcrime Blur & Cover Two Way Cake in Custard - Mini size 4.5gr;Make-up;Bedak Wajah;72680;GRATIS_ONGKIR;67680
1393;05/08/2022;210;Jaket Puffer X Urband Dreamer Cyborg - Marun, M;Fashion Pria;Jaket Pria;125100;GRATIS_ONGKIR;120100
1394;13/08/2022;58;Refill Pureit Germkill Kit 3000 L Pure It Germ Kill GKK Classic 3000L;Kitchen Equipment;Water Purifier;1347000;;
1395;01/08/2022;60;Holder Pengangkat Galon / Alat Angkat Air Galon Double Handle - Hijau;Kitchen Equipment;Pompa Galon;7140;AWAL_GAJIAN;-7860
1396;16/08/2022;268;CARDIGAN BRUKAT || OUTER BRUKAT LENGAN BALON - Coksu;Fashion Wanita;Cardigan Wanita;39900;;
1397;18/08/2022;209;Kremlin Vest Tactical Techwear Hitam - Dark Tech - XL;Fashion Pria;Vest Pria;959700;;
1398;13/08/2022;181;jaket ojol gr3@b standar;Fashion Pria;Jaket Pria;338850;GRATIS_ONGKIR;333850
1399;06/08/2022;146;Joyko Price Labeller 1 BARIS / Alat Label Harga Cetak Lebel MX-5500M;Electronics;Mesin Jilid;83980;;
1400;19/08/2022;140;125 kHz Clamshell UID RFID Proximity Card Tag Kartu Tebal Lubang;Electronics;Kartu RFID;1400;GRATIS_ONGKIR;-3600
1401;17/08/2022;448;Sapujagad Anak Regas by Rahsa Nusantara| Herbal Alami Flu Batuk Pilek - Tanpa Sendok;Medicine;Obat Batuk & Pilek;89800;;
1402;24/08/2022;284;Nota CO Live 1KG 141K-199K - 141.000;Fashion Wanita;Hoodie Wanita;423000;;
1403;10/08/2022;389;STERIMAR BABY NASAL SPRAY 50ML / BAYI / OBAT BAYI / BATUK / FLU;Medicine;Obat Bayi;478800;GRATIS_ONGKIR;473800
1404;20/08/2022;40;Pompa Galon Elektrik MIYAKO AWD-200 BK - Putih;Kitchen Equipment;Pompa Galon;184500;;
1405;08/08/2022;133;Hand Operated Paper CD Card Shredder / Penghancur Kertas Manual - Blue - Biru;Electronics;Mesin Penghancur Kertas;59800;;
1406;04/08/2022;290;Jfashion New Women Blazer With Lace Long SLeeve - Eve - Putih, ML;Fashion Wanita;Blazer Wanita;179800;GRATIS_ONGKIR;174800
1407;30/08/2022;86;Fingerprint ICON 16 Mesin Absensi Sidik Jari SSR Original;Electronics;Mesin Absensi;830000;GRATIS_ONGKIR;825000
1408;06/08/2022;324;Evian Facial Spray [50/150/300ml] 100% ORI BPOM - 50ml;Make-up;Setting Spray;200700;;
1409;01/08/2022;319;Luxcrime Blur & Cover Two Way Cake in Buttercream - Mini size 4.5gr;Make-up;Bedak Wajah;72680;;
1410;14/08/2022;343;OMG Oh My Glam Coverlast Two Way Cake 12g - Bedak Padat - 41W Sand;Make-up;Bedak Wajah;48450;GRATIS_ONGKIR;43450
1411;11/08/2022;228;Outer Sweater Cardigan Fashionable Baju Atasan Wanita Import - Arowood, M;Fashion Wanita;Hoodie Wanita;291000;GRATIS_ONGKIR;286000
1412;05/08/2022;176;LIVEHAF - Trucker Canvas Jacket Light Cream - M;Fashion Pria;Hoodie  Pria;199999;;
1413;13/08/2022;398;VENTOLIN INHALER 100 MCG 200 DOSIS;Medicine;Obat Lainnya;259000;GRATIS_ONGKIR;254000
1414;20/08/2022;228;Outer Sweater Cardigan Fashionable Baju Atasan Wanita Import - Arowood, M;Fashion Wanita;Hoodie Wanita;97000;;
1415;21/08/2022;95;125kHz LF RFID Proximity Card untuk Absensi, Door Access Kartu Akses;Electronics;Kartu RFID;4050;GRATIS_ONGKIR;-950
1416;15/08/2022;379;LIANHUA QINGWEN JIAONANG LIAN HUA QING WEN OBAT CAPSULES ORI - LH10;Medicine;Obat Sakit Kepala & Demam;20000;GRATIS_ONGKIR;15000
1417;10/08/2022;278;Festa Jaune;Fashion Wanita;Vest Wanita;450000;;
1418;10/08/2022;378;Kapsul Ekstrak Albumin Ikan Gabus Kutuk Olimex Original BPOM Asli;Medicine;Obat Herbal;435000;;
1419;09/08/2022;388;BENOSON N KRIM 15 GRAM;Medicine;Obat Kulit;81368;;
1420;03/08/2022;143;Deli Mesin Absen Sidik Jari 1000 kapasitas bahasa indonesia E3960;Electronics;Mesin Absensi;1440000;;
1421;21/08/2022;388;BENOSON N KRIM 15 GRAM;Medicine;Obat Kulit;81368;GRATIS_ONGKIR;76368
1422;17/08/2022;232;jaket shopeefood - M;Fashion Wanita;Jacket Wanita;130000;;
1423;26/08/2022;262;VS Victoria's Secret Robe SATIN Kimono BEST SELLER ORIGINAL SALE - GREY STRIPE;Fashion Wanita;Kimono Outer Wanita;2250000;;
1424;19/08/2022;113;Mesin Laminating A4 / F4 ( 230 mm ) 822 Fitur Combo Laminating + Paper;Electronics;Mesin Laminating;555000;;
1425;16/08/2022;295;Blazer Jumbo - Navi;Fashion Wanita;Blazer Wanita;125000;GRATIS_ONGKIR;120000
1426;06/08/2022;366;Hanasui Perfect Cheek Blush & Go Powder / hanasui blushon / hanasui bl - Pink;Make-up;Blush On;77370;GRATIS_ONGKIR;72370
1427;02/08/2022;405;BAMGETOL 200 MG BOX 100 TABLET;Medicine;Obat Kulit;96994;;
1428;13/08/2022;356;Emina Pore Ranger 20 mL - Primer Translucent Matte Samarkan Pori-Pori;Make-up;Face Primer;154440;GRATIS_ONGKIR;149440
1429;12/08/2022;236;Blazer Kerja Wanita Formal Lengan Panjang Hitam High Quality - Abu, S;Fashion Wanita;Blazer Wanita;65000;;
1430;15/08/2022;153;SWEATER POLOS PRIA BAHAN RAJUT LONG NECK KERAH TINGGI TURTLE NECK - Hitam, M setara L;Fashion Pria;Sweater Pria;76000;;
1431;13/08/2022;57;TABUNG GAS 3 KG MELON (KOSONG);Kitchen Equipment;Regulator & Penghemat Gas;480000;GRATIS_ONGKIR;475000
1432;17/08/2022;82;Tissor T1100L Mesin Penghitung Uang - Alat Hitung Uang Money Counter - T1100L-Red;Electronics;Mesin Hitung Uang;1099900;GRATIS_ONGKIR;1094900
1433;04/08/2022;281;CARTEXBLANCHE CRTX Hoodie Jumper Unisex M - XXL ( BORDIR ) - Beige, M;Fashion Wanita;Hoodie Wanita;281940;GRATIS_ONGKIR;276940
1434;12/08/2022;72;Pompa Galon Air Elektrik B14 Water Dispenser Electric Pump Automatic;Kitchen Equipment;Pompa Galon;220000;;
1435;05/08/2022;257;ECINOS: Oversized Blazer Set - Beige, Blazer only;Fashion Wanita;Blazer Wanita;199000;;
1436;27/08/2022;332;L'Oreal Paris Infallible 24H Matte Cover Foundation - 147 Neutral Bei;Make-up;Foundation;166500;GRATIS_ONGKIR;161500
1437;13/08/2022;367;SOMETHINC HOOMAN Breathable UV Cushion Cover SPF 35 PA++++ - HOO EclairRefil;Make-up;Foundation;98750;;
1438;19/08/2022;431;NaCl 500 ml ( Sodium Chloride Solution for infusion 0.9% ) [BOTOL];Medicine;Obat Lainnya;9200;GRATIS_ONGKIR;4200
1439;27/08/2022;332;L'Oreal Paris Infallible 24H Matte Cover Foundation - 147 Neutral Bei;Make-up;Foundation;333000;;
1440;31/08/2022;412;obat luka diabetes luka bakar Koreng eksim Myrhax Salep Isi 20 gr;Medicine;Obat Diabetes;75000;;
1441;28/08/2022;435;AMLODIPINE BESILATE HEXPHARM 5 MG BOX 100 TABLET;Medicine;Obat Sakit Kepala & Demam;48500;GRATIS_ONGKIR;43500
1442;30/08/2022;421;LO HAN KUO LOHANKUO LOHAN KUO INFUSION SSA;Medicine;Obat Batuk & Pilek;21500;GRATIS_ONGKIR;16500
1443;19/08/2022;306;Studio Tropik: DreamSetter Pollution Protection Make-up Setting Spray - 130 ml;Make-up;Setting Spray;472500;GRATIS_ONGKIR;467500
1444;31/08/2022;257;ECINOS: Oversized Blazer Set - Beige, Blazer only;Fashion Wanita;Blazer Wanita;398000;GRATIS_ONGKIR;393000
